{'order_id': 'o_33163', 'customer_id': 'u_6863634677', 'product_id': '1666344', 'product_price': 19.16, 'create_time': '2023-11-17 02:33:59'}
{'order_id': 'o_40716', 'customer_id': 'u_9237245696', 'product_id': '1174057', 'product_price': 18.28, 'create_time': '2023-08-31 06:16:45'}
{'order_id': 'o_43199', 'customer_id': 'u_9237245696', 'product_id': '1563881', 'product_price': 33.58, 'create_time': '2023-05-25 10:56:02'}
{'order_id': 'o_81184', 'customer_id': 'u_9237245696', 'product_id': '1723720', 'product_price': 12.5, 'create_time': '2023-10-03 17:57:20'}
{'order_id': 'o_91026', 'customer_id': 'u_9237245696', 'product_id': '1494862', 'product_price': 49.99, 'create_time': '2023-11-06 09:43:15'}
{'order_id': 'o_84392', 'customer_id': 'u_9237245696', 'product_id': '1695498', 'product_price': 34.99, 'create_time': '2023-05-20 05:28:05'}
{'order_id': 'o_73489', 'customer_id': 'u_9237245696', 'product_id': '1325306', 'product_price': 19.75, 'create_time': '2023-04-15 01:29:31'}
{'order_id': 'o_65289', 'customer_id': 'u_9237245696', 'product_id': '1717535', 'product_price': 11.99, 'create_time': '2023-06-23 16:21:32'}
{'order_id': 'o_83988', 'customer_id': 'u_9237245696', 'product_id': '1707325', 'product_price': 19.69, 'create_time': '2023-07-10 08:49:15'}
{'order_id': 'o_11377', 'customer_id': 'u_9237245696', 'product_id': '1355614', 'product_price': 16.37, 'create_time': '2023-03-23 07:53:36'}
{'order_id': 'o_53933', 'customer_id': 'u_9237245696', 'product_id': '1297591', 'product_price': 31.99, 'create_time': '2023-04-22 14:00:09'}
{'order_id': 'o_70764', 'customer_id': 'u_9237245696', 'product_id': '1536658', 'product_price': 22.43, 'create_time': '2023-05-06 01:27:39'}
{'order_id': 'o_40168', 'customer_id': 'u_9237245696', 'product_id': '1275917', 'product_price': 4.37, 'create_time': '2023-06-07 11:16:02'}
{'order_id': 'o_91947', 'customer_id': 'u_9237245696', 'product_id': '1423357', 'product_price': 6.91, 'create_time': '2023-06-25 01:54:12'}
{'order_id': 'o_85221', 'customer_id': 'u_9237245696', 'product_id': '1557115', 'product_price': 19.99, 'create_time': '2023-05-26 21:52:56'}
{'order_id': 'o_27505', 'customer_id': 'u_9237245696', 'product_id': '1320992', 'product_price': 16.79, 'create_time': '2023-06-07 05:21:17'}
{'order_id': 'o_60793', 'customer_id': 'u_9237245696', 'product_id': '1333626', 'product_price': 24.06, 'create_time': '2023-06-10 16:20:55'}
{'order_id': 'o_65345', 'customer_id': 'u_9237245696', 'product_id': '1159484', 'product_price': 3.65, 'create_time': '2023-11-27 15:12:01'}
{'order_id': 'o_49532', 'customer_id': 'u_9237245696', 'product_id': '1409356', 'product_price': 26.81, 'create_time': '2023-11-19 22:18:39'}
{'order_id': 'o_98266', 'customer_id': 'u_9237245696', 'product_id': '1528769', 'product_price': 23.99, 'create_time': '2023-10-21 15:10:38'}
{'order_id': 'o_46103', 'customer_id': 'u_9237245696', 'product_id': '1693919', 'product_price': 17.99, 'create_time': '2023-10-15 19:49:30'}
{'order_id': 'o_71237', 'customer_id': 'u_9237245696', 'product_id': '1419431', 'product_price': 17.59, 'create_time': '2023-03-12 23:32:09'}
{'order_id': 'o_81387', 'customer_id': 'u_9237245696', 'product_id': '1462358', 'product_price': 13.99, 'create_time': '2023-03-16 19:54:46'}
{'order_id': 'o_48888', 'customer_id': 'u_9237245696', 'product_id': '1396046', 'product_price': 11.19, 'create_time': '2023-09-22 10:39:49'}
{'order_id': 'o_48229', 'customer_id': 'u_9237245696', 'product_id': '1421091', 'product_price': 46.99, 'create_time': '2023-12-15 02:10:12'}
{'order_id': 'o_60114', 'customer_id': 'u_9237245696', 'product_id': '1699537', 'product_price': 14.99, 'create_time': '2023-10-02 07:09:40'}
{'order_id': 'o_81974', 'customer_id': 'u_9237245696', 'product_id': '1674134', 'product_price': 14.99, 'create_time': '2023-03-21 18:01:12'}
{'order_id': 'o_54065', 'customer_id': 'u_9237245696', 'product_id': '1358317', 'product_price': 13.1, 'create_time': '2023-08-31 10:55:53'}
{'order_id': 'o_41802', 'customer_id': 'u_9237245696', 'product_id': '1706512', 'product_price': 9.99, 'create_time': '2023-11-03 16:53:59'}
{'order_id': 'o_71627', 'customer_id': 'u_9237245696', 'product_id': '1161805', 'product_price': 5.16, 'create_time': '2023-12-15 19:53:34'}
{'order_id': 'o_65517', 'customer_id': 'u_9237245696', 'product_id': '1257380', 'product_price': 13.72, 'create_time': '2023-05-15 02:53:25'}
{'order_id': 'o_38427', 'customer_id': 'u_9237245696', 'product_id': '1067721', 'product_price': 20.02, 'create_time': '2023-03-22 12:00:52'}
{'order_id': 'o_54775', 'customer_id': 'u_9237245696', 'product_id': '1632569', 'product_price': 25.55, 'create_time': '2023-03-12 10:43:32'}
{'order_id': 'o_15043', 'customer_id': 'u_9237245696', 'product_id': '1521648', 'product_price': 8.79, 'create_time': '2023-12-28 13:52:50'}
{'order_id': 'o_64163', 'customer_id': 'u_9237245696', 'product_id': '1198168', 'product_price': 17.92, 'create_time': '2023-09-21 04:55:54'}
{'order_id': 'o_16033', 'customer_id': 'u_9237245696', 'product_id': '1692677', 'product_price': 18.07, 'create_time': '2023-11-24 05:26:28'}
{'order_id': 'o_14417', 'customer_id': 'u_9237245696', 'product_id': '1649446', 'product_price': 86.99, 'create_time': '2023-12-01 17:50:41'}
{'order_id': 'o_95223', 'customer_id': 'u_9237245696', 'product_id': '1009100', 'product_price': 17.04, 'create_time': '2023-03-29 16:04:19'}
{'order_id': 'o_98346', 'customer_id': 'u_9237245696', 'product_id': '1706756', 'product_price': 17.99, 'create_time': '2023-09-16 03:57:42'}
{'order_id': 'o_74151', 'customer_id': 'u_9237245696', 'product_id': '1716806', 'product_price': 21.99, 'create_time': '2023-07-13 15:22:28'}
{'order_id': 'o_60209', 'customer_id': 'u_9237245696', 'product_id': '1654695', 'product_price': 32.71, 'create_time': '2023-03-12 23:05:40'}
{'order_id': 'o_54683', 'customer_id': 'u_9237245696', 'product_id': '1715256', 'product_price': 11.99, 'create_time': '2023-02-25 10:46:28'}
{'order_id': 'o_58400', 'customer_id': 'u_9237245696', 'product_id': '1663145', 'product_price': 16.49, 'create_time': '2023-05-30 20:01:54'}
{'order_id': 'o_46545', 'customer_id': 'u_9237245696', 'product_id': '1404233', 'product_price': 15.59, 'create_time': '2023-01-22 08:55:40'}
{'order_id': 'o_64629', 'customer_id': 'u_9237245696', 'product_id': '1510998', 'product_price': 7.06, 'create_time': '2023-07-20 06:11:48'}
{'order_id': 'o_43785', 'customer_id': 'u_9237245696', 'product_id': '1597498', 'product_price': 8.52, 'create_time': '2023-09-30 17:37:24'}
{'order_id': 'o_68372', 'customer_id': 'u_9237245696', 'product_id': '1460093', 'product_price': 36.9, 'create_time': '2023-05-03 01:18:34'}
{'order_id': 'o_10387', 'customer_id': 'u_9237245696', 'product_id': '1639430', 'product_price': 23.19, 'create_time': '2023-02-28 02:21:16'}
{'order_id': 'o_12415', 'customer_id': 'u_9237245696', 'product_id': '1614807', 'product_price': 27.43, 'create_time': '2023-10-20 14:57:30'}
{'order_id': 'o_66707', 'customer_id': 'u_9237245696', 'product_id': '1339947', 'product_price': 21.99, 'create_time': '2023-06-27 21:29:31'}
{'order_id': 'o_92322', 'customer_id': 'u_9237245696', 'product_id': '1022032', 'product_price': 71.99, 'create_time': '2023-04-13 13:35:04'}
{'order_id': 'o_89000', 'customer_id': 'u_9237245696', 'product_id': '1691484', 'product_price': 23.99, 'create_time': '2023-09-08 22:52:29'}
{'order_id': 'o_31096', 'customer_id': 'u_9237245696', 'product_id': '1715942', 'product_price': 8.5, 'create_time': '2023-08-13 01:07:03'}
{'order_id': 'o_99527', 'customer_id': 'u_9237245696', 'product_id': '1382961', 'product_price': 69.43, 'create_time': '2023-07-23 02:24:24'}
{'order_id': 'o_26082', 'customer_id': 'u_9237245696', 'product_id': '1284881', 'product_price': 5.59, 'create_time': '2023-05-15 11:20:24'}
{'order_id': 'o_59509', 'customer_id': 'u_9237245696', 'product_id': '1204675', 'product_price': 3.19, 'create_time': '2023-04-17 18:39:47'}
{'order_id': 'o_86079', 'customer_id': 'u_9237245696', 'product_id': '1332767', 'product_price': 9.59, 'create_time': '2023-11-20 09:54:02'}
{'order_id': 'o_10792', 'customer_id': 'u_9237245696', 'product_id': '1604144', 'product_price': 107.99, 'create_time': '2023-05-13 07:16:19'}
{'order_id': 'o_48374', 'customer_id': 'u_9237245696', 'product_id': '1682621', 'product_price': 11.99, 'create_time': '2023-03-26 09:42:53'}
{'order_id': 'o_90007', 'customer_id': 'u_9237245696', 'product_id': '1667074', 'product_price': 18.89, 'create_time': '2023-02-27 15:31:55'}
{'order_id': 'o_39905', 'customer_id': 'u_9237245696', 'product_id': '1231203', 'product_price': 25.99, 'create_time': '2023-03-03 02:04:43'}
{'order_id': 'o_76871', 'customer_id': 'u_9237245696', 'product_id': '915240', 'product_price': 6.51, 'create_time': '2023-03-27 07:59:01'}
{'order_id': 'o_72563', 'customer_id': 'u_9237245696', 'product_id': '956454', 'product_price': 8.15, 'create_time': '2023-04-30 06:15:08'}
{'order_id': 'o_92456', 'customer_id': 'u_9237245696', 'product_id': '1702001', 'product_price': 48.97, 'create_time': '2023-07-01 11:21:22'}
{'order_id': 'o_46134', 'customer_id': 'u_9237245696', 'product_id': '1347388', 'product_price': 21.99, 'create_time': '2023-06-21 15:58:52'}
{'order_id': 'o_31013', 'customer_id': 'u_9237245696', 'product_id': '1664256', 'product_price': 26.87, 'create_time': '2023-03-30 02:22:58'}
{'order_id': 'o_55189', 'customer_id': 'u_9237245696', 'product_id': '1704962', 'product_price': 16.99, 'create_time': '2023-01-19 11:19:08'}
{'order_id': 'o_86292', 'customer_id': 'u_9237245696', 'product_id': '1038882', 'product_price': 21.6, 'create_time': '2023-08-30 01:59:15'}
{'order_id': 'o_64911', 'customer_id': 'u_9237245696', 'product_id': '1573536', 'product_price': 25.04, 'create_time': '2023-02-16 16:18:33'}
{'order_id': 'o_59392', 'customer_id': 'u_9237245696', 'product_id': '1073894', 'product_price': 9.52, 'create_time': '2023-04-27 05:34:43'}
{'order_id': 'o_76840', 'customer_id': 'u_9237245696', 'product_id': '1457607', 'product_price': 34.36, 'create_time': '2023-07-21 21:56:44'}
{'order_id': 'o_66412', 'customer_id': 'u_9237245696', 'product_id': '1348152', 'product_price': 25.86, 'create_time': '2023-04-14 23:03:41'}
{'order_id': 'o_70512', 'customer_id': 'u_9237245696', 'product_id': '1429360', 'product_price': 6.71, 'create_time': '2023-11-23 13:17:02'}
{'order_id': 'o_95886', 'customer_id': 'u_9237245696', 'product_id': '1599764', 'product_price': 5.99, 'create_time': '2023-10-09 05:21:14'}
{'order_id': 'o_37610', 'customer_id': 'u_9237245696', 'product_id': '1048468', 'product_price': 5.76, 'create_time': '2023-09-13 07:48:51'}
{'order_id': 'o_32538', 'customer_id': 'u_9237245696', 'product_id': '1332444', 'product_price': 29.72, 'create_time': '2023-03-29 14:30:35'}
{'order_id': 'o_44024', 'customer_id': 'u_9237245696', 'product_id': '1031441', 'product_price': 13.7, 'create_time': '2023-03-29 00:34:08'}
{'order_id': 'o_82114', 'customer_id': 'u_9237245696', 'product_id': '1544401', 'product_price': 3.22, 'create_time': '2023-11-19 13:38:51'}
{'order_id': 'o_15939', 'customer_id': 'u_9237245696', 'product_id': '985284', 'product_price': 25.67, 'create_time': '2023-01-26 12:42:14'}
{'order_id': 'o_26458', 'customer_id': 'u_9237245696', 'product_id': '1305168', 'product_price': 18.29, 'create_time': '2023-06-27 16:39:02'}
{'order_id': 'o_35867', 'customer_id': 'u_9237245696', 'product_id': '1049250', 'product_price': 17.94, 'create_time': '2023-07-29 14:28:58'}
{'order_id': 'o_44375', 'customer_id': 'u_9237245696', 'product_id': '1594038', 'product_price': 15.01, 'create_time': '2023-10-14 13:56:43'}
{'order_id': 'o_41317', 'customer_id': 'u_9237245696', 'product_id': '1515931', 'product_price': 26.24, 'create_time': '2023-11-06 20:28:45'}
{'order_id': 'o_29453', 'customer_id': 'u_9237245696', 'product_id': '1273605', 'product_price': 9.62, 'create_time': '2023-06-02 19:29:40'}
{'order_id': 'o_61588', 'customer_id': 'u_9237245696', 'product_id': '1301704', 'product_price': 16.1, 'create_time': '2023-09-21 12:17:34'}
{'order_id': 'o_47010', 'customer_id': 'u_9237245696', 'product_id': '1064611', 'product_price': 19.67, 'create_time': '2023-10-29 16:15:12'}
{'order_id': 'o_94372', 'customer_id': 'u_9237245696', 'product_id': '1677178', 'product_price': 10.99, 'create_time': '2023-02-07 13:58:48'}
{'order_id': 'o_14460', 'customer_id': 'u_9237245696', 'product_id': '1402868', 'product_price': 17.29, 'create_time': '2023-12-18 03:19:18'}
{'order_id': 'o_57753', 'customer_id': 'u_9237245696', 'product_id': '1712142', 'product_price': 6.0, 'create_time': '2023-11-08 04:25:11'}
{'order_id': 'o_94542', 'customer_id': 'u_9237245696', 'product_id': '1379648', 'product_price': 43.04, 'create_time': '2023-10-10 10:32:45'}
{'order_id': 'o_79659', 'customer_id': 'u_9237245696', 'product_id': '1091575', 'product_price': 23.58, 'create_time': '2023-01-26 08:59:47'}
{'order_id': 'o_42757', 'customer_id': 'u_9237245696', 'product_id': '1657058', 'product_price': 12.87, 'create_time': '2023-11-08 06:11:44'}
{'order_id': 'o_23550', 'customer_id': 'u_9237245696', 'product_id': '1331606', 'product_price': 6.39, 'create_time': '2023-10-05 19:36:33'}
{'order_id': 'o_30942', 'customer_id': 'u_9237245696', 'product_id': '1267756', 'product_price': 5.59, 'create_time': '2023-04-08 06:14:48'}
{'order_id': 'o_59860', 'customer_id': 'u_9237245696', 'product_id': '1266528', 'product_price': 39.21, 'create_time': '2023-12-12 17:23:02'}
{'order_id': 'o_37883', 'customer_id': 'u_9237245696', 'product_id': '1305648', 'product_price': 42.04, 'create_time': '2023-03-19 10:50:21'}
{'order_id': 'o_84755', 'customer_id': 'u_9237245696', 'product_id': '1182031', 'product_price': 8.07, 'create_time': '2023-10-05 06:05:09'}
{'order_id': 'o_37474', 'customer_id': 'u_9237245696', 'product_id': '1265072', 'product_price': 15.09, 'create_time': '2023-06-11 07:20:41'}
{'order_id': 'o_80170', 'customer_id': 'u_9237245696', 'product_id': '1147311', 'product_price': 18.5, 'create_time': '2023-01-09 05:11:46'}
{'order_id': 'o_94776', 'customer_id': 'u_9237245696', 'product_id': '1139175', 'product_price': 5.66, 'create_time': '2023-12-20 08:02:57'}
{'order_id': 'o_40857', 'customer_id': 'u_9237245696', 'product_id': '1038033', 'product_price': 8.45, 'create_time': '2023-09-22 22:29:56'}
{'order_id': 'o_66343', 'customer_id': 'u_9237245696', 'product_id': '1023990', 'product_price': 5.45, 'create_time': '2023-04-01 16:06:36'}
{'order_id': 'o_44009', 'customer_id': 'u_9237245696', 'product_id': '1666901', 'product_price': 22.99, 'create_time': '2023-06-17 02:24:27'}
{'order_id': 'o_95901', 'customer_id': 'u_9237245696', 'product_id': '1693943', 'product_price': 14.99, 'create_time': '2023-05-23 03:16:13'}
{'order_id': 'o_60783', 'customer_id': 'u_9237245696', 'product_id': '1374672', 'product_price': 22.95, 'create_time': '2023-10-22 18:42:08'}
{'order_id': 'o_36960', 'customer_id': 'u_9237245696', 'product_id': '1185061', 'product_price': 15.79, 'create_time': '2023-02-13 23:44:53'}
{'order_id': 'o_85236', 'customer_id': 'u_9237245696', 'product_id': '1632027', 'product_price': 28.9, 'create_time': '2023-03-04 10:56:41'}
{'order_id': 'o_84932', 'customer_id': 'u_9237245696', 'product_id': '1227276', 'product_price': 35.99, 'create_time': '2023-11-16 01:10:54'}
{'order_id': 'o_29860', 'customer_id': 'u_9237245696', 'product_id': '1688730', 'product_price': 16.99, 'create_time': '2023-07-07 01:16:09'}
{'order_id': 'o_36773', 'customer_id': 'u_9237245696', 'product_id': '1634075', 'product_price': 22.39, 'create_time': '2023-08-28 00:30:28'}
{'order_id': 'o_94399', 'customer_id': 'u_9237245696', 'product_id': '1331065', 'product_price': 10.99, 'create_time': '2023-02-07 18:34:53'}
{'order_id': 'o_36633', 'customer_id': 'u_9237245696', 'product_id': '993156', 'product_price': 15.99, 'create_time': '2023-07-20 13:01:15'}
{'order_id': 'o_49546', 'customer_id': 'u_9237245696', 'product_id': '1273596', 'product_price': 5.59, 'create_time': '2023-09-16 10:59:23'}
{'order_id': 'o_61720', 'customer_id': 'u_9237245696', 'product_id': '1429902', 'product_price': 14.13, 'create_time': '2023-08-16 03:42:38'}
{'order_id': 'o_94653', 'customer_id': 'u_9237245696', 'product_id': '1382528', 'product_price': 62.12, 'create_time': '2023-12-08 03:09:37'}
{'order_id': 'o_17197', 'customer_id': 'u_9237245696', 'product_id': '1692402', 'product_price': 19.99, 'create_time': '2023-02-17 09:36:11'}
{'order_id': 'o_14409', 'customer_id': 'u_9237245696', 'product_id': '1383401', 'product_price': 12.1, 'create_time': '2023-03-06 23:45:14'}
{'order_id': 'o_51277', 'customer_id': 'u_9237245696', 'product_id': '1417615', 'product_price': 26.1, 'create_time': '2023-12-05 22:48:48'}
{'order_id': 'o_77620', 'customer_id': 'u_9237245696', 'product_id': '1004599', 'product_price': 13.59, 'create_time': '2023-09-27 21:51:39'}
{'order_id': 'o_61383', 'customer_id': 'u_9237245696', 'product_id': '1397421', 'product_price': 15.13, 'create_time': '2023-06-13 15:02:13'}
{'order_id': 'o_74706', 'customer_id': 'u_9237245696', 'product_id': '1676397', 'product_price': 15.75, 'create_time': '2023-08-16 13:12:00'}
{'order_id': 'o_51603', 'customer_id': 'u_9237245696', 'product_id': '1394565', 'product_price': 42.31, 'create_time': '2023-03-13 04:49:17'}
{'order_id': 'o_74635', 'customer_id': 'u_9237245696', 'product_id': '1274623', 'product_price': 28.66, 'create_time': '2023-01-21 06:28:45'}
{'order_id': 'o_21385', 'customer_id': 'u_9237245696', 'product_id': '1194137', 'product_price': 24.98, 'create_time': '2023-05-06 00:31:25'}
{'order_id': 'o_12769', 'customer_id': 'u_9237245696', 'product_id': '1122560', 'product_price': 9.44, 'create_time': '2023-03-30 19:33:42'}
{'order_id': 'o_94108', 'customer_id': 'u_9237245696', 'product_id': '1092548', 'product_price': 12.87, 'create_time': '2023-08-27 04:56:17'}
{'order_id': 'o_30728', 'customer_id': 'u_9237245696', 'product_id': '1142718', 'product_price': 27.43, 'create_time': '2023-11-24 04:56:10'}
{'order_id': 'o_94548', 'customer_id': 'u_9237245696', 'product_id': '1702031', 'product_price': 28.99, 'create_time': '2023-02-26 19:04:15'}
{'order_id': 'o_94111', 'customer_id': 'u_9237245696', 'product_id': '1124670', 'product_price': 28.1, 'create_time': '2023-10-02 18:45:42'}
